DISTRITO,EDAD,latitud,longitud
PUEBLO LIBRE,63,-12.076640360181464,-77.06870501681561
BREÑA,62,-12.066207616596216,-77.0571400209492
JESUS MARIA,25,-12.078508928466812,-77.05616476395655
LA VICTORIA,57,-12.064879225594462,-77.01469934055497
JESUS MARIA,61,-12.080812854103774,-77.05749103369146
JESUS MARIA,40,-12.079483324335769,-77.04570481553593
JESUS MARIA,43,-12.078070598941531,-77.05154455705451
JESUS MARIA,50,-12.077143655855668,-77.05469749593004
JESUS MARIA,38,-12.087001017904864,-77.05344138015987
JESUS MARIA,45,-12.081464865036548,-77.05425688260941
BREÑA,52,-12.050061789488936,-77.05011288082002
JESUS MARIA,45,-12.066450391798469,-77.04587553466966
JESUS MARIA,58,-12.076289137516246,-77.04109578639749
JESUS MARIA,73,-12.07697839149999,-77.05505210236237
JESUS MARIA,53,-12.086156215204655,-77.05222084656397
LA VICTORIA,44,-12.070776104965756,-77.02552364325688
PUEBLO LIBRE,43,-12.074066967826573,-77.06371894848444
JESUS MARIA,35,-12.086465688897391,-77.05155321139611
JESUS MARIA,59,-12.091448354845694,-77.05381796134112
JESUS MARIA,44,-12.087332290549258,-77.061846702922
JESUS MARIA,60,-12.081632858474206,-77.04223741819139
PUEBLO LIBRE,28,-12.078865955575376,-77.06425638981854
JESUS MARIA,50,-12.085269626343864,-77.05396155159721
JESUS MARIA,43,-12.077396661907317,-77.04463164327828
LA VICTORIA,33,-12.079257202841521,-77.02239827108839
JESUS MARIA,55,-12.080871305334835,-77.04591583486496
JESUS MARIA,70,-12.066124643118906,-77.04129715519376
LINCE,92,-12.086187568702796,-77.02654310950494
LA VICTORIA,50,-12.065917138100897,-77.01582693562352
JESUS MARIA,61,-12.084514291195251,-77.05244477602324
JESUS MARIA,52,-12.085703258166943,-77.05936318051116
LA VICTORIA,58,-12.079562518923575,-77.01823647216352
JESUS MARIA,72,-12.070253003416193,-77.04861914255854
JESUS MARIA,47,-12.085983489595838,-77.05174584969198
JESUS MARIA,80,-12.072313767372052,-77.04502532394926
JESUS MARIA,56,-12.076582717574956,-77.05193478546815
JESUS MARIA,52,-12.074884924204413,-77.05110264512032
JESUS MARIA,72,-12.084870653076052,-77.05848957374026
LA VICTORIA,48,-12.067022302753553,-77.02125521377185
LA VICTORIA,80,-12.068547607475761,-77.0166769695788
JESUS MARIA,63,-12.085147198587231,-77.04950662055582
PUEBLO LIBRE,47,-12.074167197655495,-77.06203332082012
JESUS MARIA,46,-12.06687181317356,-77.04545469601064
LA VICTORIA,43,-12.076163351799595,-77.01231886855983
JESUS MARIA,51,-12.08161338012238,-77.05655705370492
LA VICTORIA,44,-12.073001539844256,-77.00927140304285
LINCE,56,-12.088120500272456,-77.02790948838786
JESUS MARIA,59,-12.084455980311803,-77.0607553133824
LINCE,73,-12.082969494018664,-77.04139351258917
JESUS MARIA,53,-12.08163111241876,-77.04637735452557
LA VICTORIA,72,-12.070540800448853,-77.0065375004808
LA VICTORIA,61,-12.07356291488101,-77.02566114612875
JESUS MARIA,68,-12.080972868022307,-77.05380773051127
JESUS MARIA,51,-12.07876426566846,-77.04717099793024
BREÑA,63,-12.054356732788092,-77.04492710022205
LA VICTORIA,41,-12.088317570995315,-77.02345965959121
JESUS MARIA,56,-12.078699110951119,-77.05616675415757
JESUS MARIA,48,-12.072842918378212,-77.046584197942
JESUS MARIA,56,-12.072233259120406,-77.05131260955304
JESUS MARIA,31,-12.080706257676509,-77.05402121363623
LINCE,53,-12.08891058069622,-77.03737269878623
JESUS MARIA,59,-12.078859154276577,-77.0517472122167
LA VICTORIA,67,-12.07734890167272,-77.01778380416775
JESUS MARIA,53,-12.074330240058996,-77.04791689834708
JESUS MARIA,47,-12.068319855587646,-77.04454681650444
BREÑA,47,-12.067317439520767,-77.05061436375065
JESUS MARIA,74,-12.069238646704157,-77.04194306088506
LINCE,47,-12.087708646958006,-77.02911131671752
BREÑA,60,-12.067543118712102,-77.05122606455478
PUEBLO LIBRE,47,-12.073411545681562,-77.07067572511036
JESUS MARIA,45,-12.087768290941161,-77.05297117413679
LA VICTORIA,43,-12.084480874251913,-77.02445234239417
JESUS MARIA,50,-12.083401817241999,-77.05819817012089
LINCE,68,-12.087430485760974,-77.0273035730158
JESUS MARIA,55,-12.070146379674009,-77.04392302342443
LA VICTORIA,52,-12.084601925550883,-77.02230959416933
JESUS MARIA,48,-12.070731926731634,-77.0429380465007
JESUS MARIA,42,-12.09213791002209,-77.05401683938916
JESUS MARIA,57,-12.09131868724864,-77.05366986348395
JESUS MARIA,48,-12.07420551757261,-77.04537675826639
JESUS MARIA,72,-12.089250661442103,-77.0560810523156
JESUS MARIA,46,-12.08017203666106,-77.04668069693838
LA VICTORIA,63,-12.06830115346074,-76.99707928213603
LINCE,52,-12.086285270573923,-77.04369494395002
LINCE,75,-12.085953859219108,-77.02574534368667
JESUS MARIA,50,-12.06661415674483,-77.03953315671575
JESUS MARIA,43,-12.079839253773052,-77.04763341301428
JESUS MARIA,56,-12.071317616751196,-77.04901530347489
BREÑA,74,-12.053488262590061,-77.05351978783138
LA VICTORIA,64,-12.072401768806142,-77.01193333515879
JESUS MARIA,64,-12.07075900326026,-77.0413920628118
LA VICTORIA,56,-12.089369463096002,-77.01565894686924
JESUS MARIA,70,-12.079580139326161,-77.04522444717489
JESUS MARIA,44,-12.077076961103138,-77.05512687304186
JESUS MARIA,45,-12.084135249466618,-77.05860014432683
JESUS MARIA,45,-12.084895543120892,-77.05817115186888
LINCE,48,-12.084763213619999,-77.02659721654423
JESUS MARIA,82,-12.090963152663567,-77.05438522893644
JESUS MARIA,54,-12.082600065705547,-77.05237349692185
JESUS MARIA,50,-12.08900588457024,-77.05145276398737
JESUS MARIA,61,-12.073883846066952,-77.04522141106393
JESUS MARIA,69,-12.087345238882499,-77.05433636892177
JESUS MARIA,57,-12.082479215907215,-77.0526441260275
PUEBLO LIBRE,78,-12.075765067189016,-77.05902772712912
JESUS MARIA,59,-12.091442035020409,-77.05558278014587
LINCE,61,-12.088898581219064,-77.02706376459653
JESUS MARIA,73,-12.069162406471623,-77.04230705246377
JESUS MARIA,58,-12.080145706153262,-77.04554134388219
LINCE,41,-12.086425348143745,-77.03245466103131
JESUS MARIA,75,-12.068414855086973,-77.04390839295678
JESUS MARIA,61,-12.088675989642375,-77.05192747096518
JESUS MARIA,61,-12.079393181031127,-77.05184462510135
PUEBLO LIBRE,58,-12.068332665695676,-77.06915817957973
LA VICTORIA,28,-12.07479111902743,-77.01981172050398
JESUS MARIA,69,-12.082788494044634,-77.0438162529237
JESUS MARIA,69,-12.079294760821654,-77.04653648466218
LA VICTORIA,70,-12.071910136545046,-77.02636797328738
JESUS MARIA,57,-12.072768117381814,-77.04500574849057
JESUS MARIA,62,-12.066454554193918,-77.03949019674683
JESUS MARIA,56,-12.082900526351743,-77.04741349883327
LA VICTORIA,29,-12.078129688927762,-77.0156939082471
JESUS MARIA,45,-12.072773714447548,-77.05004480068801
JESUS MARIA,54,-12.081654461448464,-77.05062701835307
BREÑA,42,-12.052547216808753,-77.05437719501212
BREÑA,51,-12.050436323807144,-77.05265592703012
JESUS MARIA,67,-12.069899769176432,-77.04679798707441
JESUS MARIA,53,-12.07339807319841,-77.0502541442122
JESUS MARIA,44,-12.085565409403896,-77.05461061696931
BREÑA,59,-12.05272100910543,-77.05261259149177
JESUS MARIA,59,-12.083571284196049,-77.05458793478917
JESUS MARIA,24,-12.079388304076828,-77.042374853924
JESUS MARIA,61,-12.083062588993233,-77.0577349397623
JESUS MARIA,31,-12.07924463020928,-77.04868027366868
JESUS MARIA,82,-12.088755797851181,-77.05690531707782
BREÑA,68,-12.050123875139658,-77.05083340536595
LA VICTORIA,69,-12.067423631549671,-76.99925715508661
BREÑA,43,-12.057796543761716,-77.04852795544436
LA VICTORIA,84,-12.07199209668944,-77.00843024601764
JESUS MARIA,58,-12.069585018150262,-77.0419304352617
JESUS MARIA,55,-12.087614891517957,-77.05103870205697
JESUS MARIA,64,-12.069698674478946,-77.04393962898907
JESUS MARIA,75,-12.082207217424216,-77.04592488185637
LINCE,67,-12.090074099118805,-77.02696646498643
JESUS MARIA,57,-12.087958835932767,-77.05448185176874
PUEBLO LIBRE,55,-12.068643112549056,-77.0587618746137
JESUS MARIA,48,-12.079625864281073,-77.05738612005237
JESUS MARIA,66,-12.071793498331571,-77.04556774825527
BREÑA,43,-12.063934803102203,-77.05493508101372
BREÑA,71,-12.059265587014657,-77.04357009396881
JESUS MARIA,63,-12.08173267458673,-77.05096010319008
JESUS MARIA,55,-12.076323668588444,-77.04625466146992
JESUS MARIA,91,-12.08122174169791,-77.05807952842417
JESUS MARIA,42,-12.076981492979947,-77.05027584562716
PUEBLO LIBRE,72,-12.074054944852936,-77.05508159949734
JESUS MARIA,52,-12.069277389356069,-77.04486368551869
BREÑA,51,-12.060519789770085,-77.04904958597517
JESUS MARIA,61,-12.075565537034752,-77.0412608610519
JESUS MARIA,72,-12.076488411837571,-77.04929886853515
JESUS MARIA,62,-12.074190565995377,-77.04980426017524
LINCE,63,-12.087391974858292,-77.03329488568676
JESUS MARIA,43,-12.08082457163217,-77.04611919773569
BREÑA,59,-12.05926707264469,-77.04312447418384
JESUS MARIA,59,-12.085074344706213,-77.06183821222461
JESUS MARIA,52,-12.079154696176344,-77.05161369948632
LINCE,72,-12.085804179349063,-77.03520181420625
LA VICTORIA,57,-12.063558724158593,-77.02132035921261
JESUS MARIA,50,-12.085821727739784,-77.0523561399404
JESUS MARIA,52,-12.081561516226028,-77.05864681465306
LA VICTORIA,65,-12.072605853387437,-77.0224904764642
JESUS MARIA,59,-12.083404771963348,-77.04895618800529
JESUS MARIA,59,-12.077374459081389,-77.04514333740644
JESUS MARIA,57,-12.068054178316714,-77.04309898640892
LA VICTORIA,61,-12.067987963962397,-77.01728227648779
JESUS MARIA,56,-12.068580509229006,-77.04791126242732
JESUS MARIA,72,-12.07664466993028,-77.05238682705976
BREÑA,57,-12.064316607930962,-77.052520557814
BREÑA,51,-12.055982494467237,-77.0547920713343
LINCE,69,-12.085921491033368,-77.03670450102543
JESUS MARIA,58,-12.076181155579626,-77.04391574403074
JESUS MARIA,52,-12.079739389848699,-77.04237446623345
LA VICTORIA,56,-12.065084720888821,-77.03254565350501
LA VICTORIA,42,-12.072202914232339,-77.00889190322367
LA VICTORIA,66,-12.071341416308096,-77.00905937983195
JESUS MARIA,61,-12.071743128952882,-77.04909087358928
BREÑA,64,-12.05711552137742,-77.05380937152553
JESUS MARIA,57,-12.09125884983373,-77.05445288672102
JESUS MARIA,51,-12.082976418663504,-77.05979242951315
LA VICTORIA,42,-12.06634852096145,-77.02825463440534
LA VICTORIA,56,-12.08857943025177,-77.017353831083
JESUS MARIA,66,-12.075392202385643,-77.04079585959097
JESUS MARIA,55,-12.0744324784963,-77.04566346377
JESUS MARIA,59,-12.087315576105047,-77.05335405492737
LA VICTORIA,57,-12.078103324170025,-77.02793733416192
JESUS MARIA,72,-12.071209781743077,-77.04808686134304
LA VICTORIA,63,-12.075916688453145,-77.01253911845329
JESUS MARIA,52,-12.071837015405723,-77.04555677259977
LA VICTORIA,70,-12.071442011787072,-77.01294424562505
LINCE,65,-12.090208132036787,-77.02511560126466
JESUS MARIA,55,-12.075047830023124,-77.04727134779203
JESUS MARIA,46,-12.065124873114693,-77.04063672563753
JESUS MARIA,45,-12.081964885412798,-77.05395635496598
JESUS MARIA,43,-12.078013447186494,-77.05189271091216
JESUS MARIA,66,-12.08504246915221,-77.05097537293744
JESUS MARIA,81,-12.08227388114572,-77.0482394250923
JESUS MARIA,48,-12.084531826133377,-77.05950015881041
JESUS MARIA,56,-12.073257136393067,-77.0506389977411
JESUS MARIA,47,-12.09055707785239,-77.05362649736337
BREÑA,70,-12.058302591404535,-77.05247621864126
BREÑA,68,-12.050987596406934,-77.0437802757766
JESUS MARIA,49,-12.075846403956815,-77.04329184292432
BREÑA,48,-12.065153254805752,-77.05687000912982
JESUS MARIA,70,-12.080821239704203,-77.0447027747731
PUEBLO LIBRE,76,-12.069395370979183,-77.05761646182009
JESUS MARIA,73,-12.088549300007774,-77.05201178728356
LINCE,44,-12.085549803550919,-77.04477377974153
BREÑA,44,-12.058076315773954,-77.04779462917256
JESUS MARIA,50,-12.075698006391143,-77.05029519251867
PUEBLO LIBRE,64,-12.079668692251492,-77.07149923477097
JESUS MARIA,47,-12.074371582712953,-77.04813551459026
PUEBLO LIBRE,58,-12.083722508619923,-77.06523397150023
JESUS MARIA,86,-12.08770568259983,-77.05723722885595
JESUS MARIA,43,-12.073225525912227,-77.04585211540463
LA VICTORIA,58,-12.076427510590399,-77.01738893538379
JESUS MARIA,63,-12.066192708669945,-77.03931042108623
JESUS MARIA,50,-12.09061885546048,-77.05406436854507
JESUS MARIA,69,-12.070525487881046,-77.04107933260622
PUEBLO LIBRE,92,-12.070975765746272,-77.06153182647523
JESUS MARIA,62,-12.074335802983892,-77.0437090079349
PUEBLO LIBRE,68,-12.071917079618553,-77.0581979799741
LA VICTORIA,56,-12.060998739015481,-77.03102368095757
JESUS MARIA,46,-12.079914474229051,-77.0563050261918
JESUS MARIA,75,-12.07780811807698,-77.04290799610406
JESUS MARIA,52,-12.080267972996031,-77.04666129400388
LINCE,46,-12.082142963690709,-77.03965073326002
JESUS MARIA,35,-12.086779343441115,-77.05666027586774
JESUS MARIA,62,-12.071827540937285,-77.0499052733063
JESUS MARIA,58,-12.075067555885859,-77.04398155755159
JESUS MARIA,43,-12.079049342622422,-77.04585016904376
LA VICTORIA,58,-12.07044625846522,-77.00579758325448
JESUS MARIA,50,-12.077843996572946,-77.04723923648132
JESUS MARIA,57,-12.084422902493094,-77.05947771959819
LA VICTORIA,72,-12.082862697275592,-77.01767297759872
JESUS MARIA,50,-12.08444089371905,-77.05811087673293
PUEBLO LIBRE,57,-12.074663872305134,-77.07384077806626
JESUS MARIA,47,-12.069197708743825,-77.04100561369663
BREÑA,49,-12.06305712780061,-77.05691160963474
LA VICTORIA,58,-12.082261797434755,-77.0063237506288
LINCE,66,-12.07959515323927,-77.04168125988264
JESUS MARIA,54,-12.076067909537452,-77.05289156975323
LINCE,65,-12.072783976314026,-77.03753316725617
BREÑA,87,-12.058468268890318,-77.04340014678938
JESUS MARIA,60,-12.079525013872072,-77.05573824658546
JESUS MARIA,69,-12.08644592444688,-77.05309406001173
PUEBLO LIBRE,49,-12.075886383941846,-77.07143020442139
LA VICTORIA,68,-12.068401876619165,-77.03027118525264
LA VICTORIA,89,-12.070875298873993,-77.01871180043068
LA VICTORIA,90,-12.081590410591708,-77.01021053720308
LA VICTORIA,69,-12.068962438392852,-77.01660531373537
PUEBLO LIBRE,62,-12.078376998699566,-77.05934039362714
JESUS MARIA,53,-12.09068668673861,-77.05443688421164
JESUS MARIA,52,-12.07661039351219,-77.04586522966284
LA VICTORIA,59,-12.081100586944446,-77.00976666046543
LA VICTORIA,77,-12.069558557083138,-77.00022898701874
JESUS MARIA,51,-12.067937509189587,-77.04716956014356
LINCE,49,-12.089927696934968,-77.04534281711912
JESUS MARIA,70,-12.068061992422122,-77.0466451670024
PUEBLO LIBRE,57,-12.070091560673552,-77.0772830282177
JESUS MARIA,46,-12.085964938787482,-77.05158537242195
LINCE,68,-12.073519313175504,-77.03775969258763
JESUS MARIA,84,-12.081063303428783,-77.04621872673857
JESUS MARIA,74,-12.086866582116768,-77.05884928940382
LA VICTORIA,55,-12.070636787653855,-77.021514875175
BREÑA,85,-12.056878862087325,-77.04857882821989
LINCE,70,-12.07424447864861,-77.04135657962287
LINCE,51,-12.087578646622433,-77.03662311311727
JESUS MARIA,63,-12.086528676753558,-77.05971216555217
BREÑA,58,-12.064671877641405,-77.05295795949597
LINCE,44,-12.079886331428257,-77.04001358914078
LA VICTORIA,75,-12.068461146862944,-77.0039288590825
LA VICTORIA,69,-12.089134615953865,-77.01263376560772
JESUS MARIA,77,-12.079690695948983,-77.05418977710917
JESUS MARIA,54,-12.082647511419202,-77.05623555800592
JESUS MARIA,67,-12.075520003286021,-77.05356284630889
PUEBLO LIBRE,80,-12.075396159218034,-77.0585434499186
LA VICTORIA,50,-12.086114468999376,-77.01200217256745
LA VICTORIA,50,-12.067581593919963,-77.01262562645192
LA VICTORIA,52,-12.06474837128236,-77.00967783786452
JESUS MARIA,72,-12.07705069702283,-77.04837807499264
JESUS MARIA,44,-12.086423169431312,-77.05454814861669
LA VICTORIA,52,-12.06230372125494,-77.02978399229718
BREÑA,52,-12.052637094732344,-77.04648418155537
LA VICTORIA,61,-12.079901628530642,-77.01434330865513
JESUS MARIA,60,-12.081419605282294,-77.04487803656944
LA VICTORIA,49,-12.074379653908233,-77.01457119950244
JESUS MARIA,45,-12.076108963314326,-77.0475221807004
LA VICTORIA,54,-12.083844703129436,-77.00965028576104
LA VICTORIA,62,-12.06344980317501,-77.01276660814489
JESUS MARIA,48,-12.077390633176984,-77.05238976012171
LA VICTORIA,59,-12.072457659943705,-77.02861165506806
LA VICTORIA,56,-12.071650152432884,-77.01748085629102
JESUS MARIA,74,-12.066114480943515,-77.04588781269116
LA VICTORIA,67,-12.06852915249626,-77.00218978970331
JESUS MARIA,50,-12.076403436267139,-77.04957571340165
LA VICTORIA,65,-12.078056781958514,-77.02482208832707
LA VICTORIA,72,-12.061078193366143,-77.01166686085924
LA VICTORIA,72,-12.06538466470875,-77.00530863700118
BREÑA,47,-12.05645725026536,-77.05633119535523
JESUS MARIA,67,-12.087024775123668,-77.0559265818676
LINCE,68,-12.084805295040573,-77.03506800377424
LA VICTORIA,82,-12.076201899598214,-77.01285503261731
LA VICTORIA,51,-12.078460656727993,-77.02601588036258
JESUS MARIA,61,-12.083857536748035,-77.04972115263111
PUEBLO LIBRE,86,-12.078219013178973,-77.06947877107991
BREÑA,68,-12.062943658754385,-77.05725453729333
LA VICTORIA,91,-12.068228475631969,-77.00902911521196
BREÑA,59,-12.051228122598484,-77.04490440613301
JESUS MARIA,65,-12.06917105682389,-77.04619061136484
PUEBLO LIBRE,61,-12.076981843750024,-77.07932710638052
LINCE,48,-12.087322907032911,-77.03514515551382
LA VICTORIA,72,-12.061864345464139,-77.00660729282751
JESUS MARIA,68,-12.072891836790596,-77.0488545889293
LA VICTORIA,75,-12.0595301238045,-77.01853609836851
JESUS MARIA,61,-12.071269011381723,-77.0432660815985
JESUS MARIA,49,-12.06665274473871,-77.0462912557767
LINCE,60,-12.089101799597092,-77.04597937706778
LA VICTORIA,59,-12.085020520082587,-77.01424037536825
LA VICTORIA,74,-12.061429908310144,-77.03079578959353
JESUS MARIA,66,-12.08876986502454,-77.05461400356836
BREÑA,53,-12.053232864694643,-77.0471887428766
LA VICTORIA,64,-12.081172459856724,-77.01222142125374
JESUS MARIA,54,-12.070950624673506,-77.04512164044495
LA VICTORIA,44,-12.064338137675964,-77.00216100445101
JESUS MARIA,51,-12.080109117079461,-77.04630432321272
LINCE,67,-12.089224025605247,-77.04419029629996
BREÑA,54,-12.05310196729127,-77.05035758543067
JESUS MARIA,68,-12.07175335202983,-77.04711090906316
BREÑA,54,-12.06264007430177,-77.05937573213706
PUEBLO LIBRE,58,-12.079570830546691,-77.06202210166073
BREÑA,56,-12.059940602290714,-77.0466126802677
BREÑA,75,-12.065188207313444,-77.05065115312016
JESUS MARIA,66,-12.077756827070399,-77.05255782047593
BREÑA,78,-12.05878288895047,-77.04805619171749
JESUS MARIA,57,-12.08662194122566,-77.06067662725874
BREÑA,50,-12.054113728800182,-77.04611812611931
LINCE,77,-12.08031441948819,-77.03278843343828
BREÑA,54,-12.060042958429284,-77.05037396783503
LA VICTORIA,65,-12.063901312860251,-77.00997899633474
JESUS MARIA,56,-12.087014376527007,-77.05220949449058
PUEBLO LIBRE,56,-12.077829907880977,-77.06216728458125
JESUS MARIA,71,-12.083019119718045,-77.05108463688343
LA VICTORIA,52,-12.086974853020777,-77.01804994268812
JESUS MARIA,46,-12.066166199064451,-77.04256142972713
JESUS MARIA,54,-12.071619854546457,-77.04099753017663
JESUS MARIA,52,-12.088523117459305,-77.05313357846437
JESUS MARIA,59,-12.074877736353857,-77.05013699729881
PUEBLO LIBRE,60,-12.072851823147474,-77.06618305909981
JESUS MARIA,51,-12.080597681666452,-77.0536451595198
JESUS MARIA,54,-12.081382337400102,-77.04197814769029
JESUS MARIA,46,-12.071481158062426,-77.04991322838255
JESUS MARIA,76,-12.081098681638409,-77.05597654973504
JESUS MARIA,66,-12.073577462542064,-77.04309443031602
PUEBLO LIBRE,51,-12.078763185610493,-77.0583060192374
JESUS MARIA,49,-12.068648825253765,-77.04084287427185
JESUS MARIA,76,-12.08378711251146,-77.04745287890916
JESUS MARIA,47,-12.085826665439386,-77.05816084621749
